config_id,bl_method,conf_base,lookback,skip,train_years,max_weight,anio,perfil,prob_aceptacion_prom,prob_abandono_prom,retorno_anual,volatilidad_anual,sharpe,max_drawdown,meses_activos,abandono,comision_total,frecuencia_rebalanceo,caja_chica_promedio
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2021,muy_arriesgado,0.993848241617184,0.0,0.2303,0.1628,1.4147,0.0669,12,False,11656.9,1.0,0.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2022,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2022,conservador,0.9999907555309405,0.37846424952014,-0.1468,0.183,-0.802,0.0866,4,True,3211.61,1.0,0.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2022,neutro,0.48156358931956045,0.17316424419020615,-0.2128,0.2034,-1.0458,0.193,9,True,6896.44,0.3333,0.003
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2022,arriesgado,0.184699395759608,0.0,-0.138,0.1747,-0.7901,0.2311,12,False,8478.93,0.25,0.0059
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2022,muy_arriesgado,0.17386506358794143,0.0,-0.1972,0.231,-0.8535,0.3021,12,False,7880.8,0.1667,0.004
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2023,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2023,conservador,0.999849448546397,0.12119907692999454,-0.1016,0.0544,-1.8687,0.0543,5,True,4502.57,1.0,0.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2023,neutro,0.8762103093398377,0.0,0.1483,0.1673,0.8866,0.0811,12,False,11237.18,0.75,0.0006
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2023,arriesgado,0.12465252412959438,0.0,0.1207,0.1444,0.8356,0.0934,12,False,10324.73,0.0833,0.0048
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2023,muy_arriesgado,0.3592176056509268,0.0,0.2316,0.1802,1.2852,0.108,12,False,10843.35,0.3333,0.0017
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2024,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2024,conservador,0.9999992818674194,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2024,neutro,0.9866049584459476,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2024,arriesgado,0.6935453515139246,0.0,0.2494,0.0936,2.6637,0.0312,12,False,11485.73,0.6667,0.0012
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2024,muy_arriesgado,0.8116320138987154,0.0,0.259,0.1304,1.9861,0.0431,12,False,11668.62,0.8333,0.0003
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2025,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2025,conservador,0.9998276747557727,0.0,0.2179,0.0754,2.89,0.0324,12,False,11366.0,1.0,0.0
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2025,neutro,0.7452771834347228,0.0,0.2167,0.0758,2.8572,0.0324,12,False,11364.08,0.75,0.0009
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2025,arriesgado,0.6739454917898465,0.0,0.18,0.0996,1.8078,0.0644,12,False,11155.24,0.6667,0.0011
robust_factor_growth|conf=1|lb=126|skip=21,robust_factor_growth,1.0,126,21,5,0.025,2025,muy_arriesgado,0.554449593843288,0.0,0.0892,0.1331,0.67,0.1125,12,False,10708.31,0.5,0.0024
