config_id,bl_method,conf_base,lookback,skip,train_years,max_weight,anio,perfil,prob_aceptacion_prom,prob_abandono_prom,retorno_anual,volatilidad_anual,sharpe,max_drawdown,meses_activos,abandono,comision_total,frecuencia_rebalanceo,caja_chica_promedio
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2023,muy_arriesgado,0.1365559177916611,0.0,0.2091,0.1611,1.2979,0.0754,12,False,10681.94,0.1667,0.0019
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2024,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2024,conservador,0.9999993076254667,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2024,neutro,0.9863453356988586,0.0,0.2144,0.1184,1.8104,0.0428,12,False,11263.83,1.0,0.0
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2024,arriesgado,0.4830867718620908,0.0,0.2751,0.0904,3.0418,0.0301,12,False,11776.58,0.3333,0.0037
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2024,muy_arriesgado,0.5962502997659868,0.0,0.2767,0.1102,2.5124,0.0401,12,False,12049.3,0.4167,0.0015
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2025,muy_conservador,0.5,0.0,-0.0091,0.0,0.0,0.0,12,False,9954.29,0.3333,1.0
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2025,conservador,0.9792290161047728,0.0,0.2179,0.0754,2.89,0.0324,12,False,11366.0,1.0,0.0
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2025,neutro,0.6573638403655159,0.0,0.2266,0.0745,3.0428,0.0324,12,False,11389.62,0.6667,0.0011
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2025,arriesgado,0.675679491304027,0.0,0.2557,0.1014,2.5227,0.0543,12,False,11306.29,0.6667,0.001
robust_factor_hybrid|conf=1|lb=126|skip=21,robust_factor_hybrid,1.0,126,21,5,0.025,2025,muy_arriesgado,0.5901755482129076,0.0,0.2216,0.1368,1.6195,0.1057,12,False,11004.95,0.5833,0.0011
