cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
186,False,72,941740.98,-0.01,0.5833,58259.02
187,False,72,941740.98,-0.01,0.5417,58259.02
188,False,72,941740.98,-0.01,0.5278,58259.02
189,False,72,941740.98,-0.01,0.4861,58259.02
190,False,72,941740.98,-0.01,0.5417,58259.02
191,False,72,941740.98,-0.01,0.5278,58259.02
192,False,72,941740.98,-0.01,0.4861,58259.02
193,False,72,941740.98,-0.01,0.4306,58259.02
194,False,72,941740.98,-0.01,0.5139,58259.02
195,False,72,941740.98,-0.01,0.5139,58259.02
196,False,72,941740.98,-0.01,0.5417,58259.02
197,False,72,941740.98,-0.01,0.4583,58259.02
198,False,72,941740.98,-0.01,0.6389,58259.02
199,False,72,941740.98,-0.01,0.6111,58259.02
200,False,72,941740.98,-0.01,0.375,58259.02
201,False,72,941740.98,-0.01,0.5,58259.02
202,False,72,941740.98,-0.01,0.4861,58259.02
203,False,72,941740.98,-0.01,0.4722,58259.02
204,False,72,941740.98,-0.01,0.5694,58259.02
205,False,72,941740.98,-0.01,0.6806,58259.02
206,False,72,941740.98,-0.01,0.4722,58259.02
207,False,72,941740.98,-0.01,0.5417,58259.02
208,False,72,941740.98,-0.01,0.4444,58259.02
209,False,72,941740.98,-0.01,0.5694,58259.02
210,False,72,941740.98,-0.01,0.4444,58259.02
211,False,72,941740.98,-0.01,0.4306,58259.02
212,False,72,941740.98,-0.01,0.5417,58259.02
213,False,72,941740.98,-0.01,0.5,58259.02
214,False,72,941740.98,-0.01,0.4306,58259.02
215,False,72,941740.98,-0.01,0.5278,58259.02
216,False,72,941740.98,-0.01,0.4028,58259.02
217,False,72,941740.98,-0.01,0.5694,58259.02
218,False,72,941740.98,-0.01,0.5278,58259.02
219,False,72,941740.98,-0.01,0.5972,58259.02
220,False,72,941740.98,-0.01,0.5,58259.02
221,False,72,941740.98,-0.01,0.5417,58259.02
222,False,72,941740.98,-0.01,0.5,58259.02
223,False,72,941740.98,-0.01,0.4028,58259.02
224,False,72,941740.98,-0.01,0.5139,58259.02
225,False,72,941740.98,-0.01,0.5,58259.02
226,False,72,941740.98,-0.01,0.4861,58259.02
227,False,72,941740.98,-0.01,0.5278,58259.02
228,False,72,941740.98,-0.01,0.5,58259.02
229,False,72,941740.98,-0.01,0.3611,58259.02
230,False,72,941740.98,-0.01,0.5694,58259.02
231,False,72,941740.98,-0.01,0.4583,58259.02
232,False,72,941740.98,-0.01,0.375,58259.02
233,False,72,941740.98,-0.01,0.3889,58259.02
234,False,72,941740.98,-0.01,0.4167,58259.02
235,False,72,941740.98,-0.01,0.5556,58259.02
236,False,72,941740.98,-0.01,0.4722,58259.02
237,False,72,941740.98,-0.01,0.5139,58259.02
238,False,72,941740.98,-0.01,0.4028,58259.02
239,False,72,941740.98,-0.01,0.3889,58259.02
240,False,72,941740.98,-0.01,0.5556,58259.02
241,False,72,941740.98,-0.01,0.5278,58259.02
242,False,72,941740.98,-0.01,0.6806,58259.02
243,False,72,941740.98,-0.01,0.4722,58259.02
244,False,72,941740.98,-0.01,0.4444,58259.02
245,False,72,941740.98,-0.01,0.5694,58259.02
246,False,72,941740.98,-0.01,0.4861,58259.02
247,False,72,941740.98,-0.01,0.5694,58259.02
248,False,72,941740.98,-0.01,0.4444,58259.02
249,False,72,941740.98,-0.01,0.4306,58259.02
250,False,72,941740.98,-0.01,0.4861,58259.02
251,False,72,941740.98,-0.01,0.4861,58259.02
252,False,72,941740.98,-0.01,0.4306,58259.02
253,False,72,941740.98,-0.01,0.4444,58259.02
254,False,72,941740.98,-0.01,0.5556,58259.02
255,False,72,941740.98,-0.01,0.4861,58259.02
256,False,72,941740.98,-0.01,0.5556,58259.02
257,False,72,941740.98,-0.01,0.6111,58259.02
258,False,72,941740.98,-0.01,0.4028,58259.02
259,False,72,941740.98,-0.01,0.4306,58259.02
260,False,72,941740.98,-0.01,0.5417,58259.02
261,False,72,941740.98,-0.01,0.4167,58259.02
262,False,72,941740.98,-0.01,0.5694,58259.02
263,False,72,941740.98,-0.01,0.5694,58259.02
264,False,72,941740.98,-0.01,0.4444,58259.02
265,False,72,941740.98,-0.01,0.4306,58259.02
266,False,72,941740.98,-0.01,0.4306,58259.02
267,False,72,941740.98,-0.01,0.4583,58259.02
268,False,72,941740.98,-0.01,0.5,58259.02
269,False,72,941740.98,-0.01,0.4444,58259.02
270,False,72,941740.98,-0.01,0.5972,58259.02
271,False,72,941740.98,-0.01,0.5694,58259.02
272,False,72,941740.98,-0.01,0.4444,58259.02
273,False,72,941740.98,-0.01,0.4861,58259.02
274,False,72,941740.98,-0.01,0.5,58259.02
275,False,72,941740.98,-0.01,0.5278,58259.02
276,False,72,941740.98,-0.01,0.5417,58259.02
277,False,72,941740.98,-0.01,0.6111,58259.02
278,False,72,941740.98,-0.01,0.5278,58259.02
279,False,72,941740.98,-0.01,0.5,58259.02
280,False,72,941740.98,-0.01,0.4722,58259.02
281,False,72,941740.98,-0.01,0.5556,58259.02
282,False,72,941740.98,-0.01,0.5,58259.02
283,False,72,941740.98,-0.01,0.4722,58259.02
284,False,72,941740.98,-0.01,0.5972,58259.02
285,False,72,941740.98,-0.01,0.5139,58259.02
286,False,72,941740.98,-0.01,0.4861,58259.02
287,False,72,941740.98,-0.01,0.4722,58259.02
288,False,72,941740.98,-0.01,0.5278,58259.02
289,False,72,941740.98,-0.01,0.4028,58259.02
290,False,72,941740.98,-0.01,0.6111,58259.02
291,False,72,941740.98,-0.01,0.4722,58259.02
292,False,72,941740.98,-0.01,0.4583,58259.02
293,False,72,941740.98,-0.01,0.5417,58259.02
294,False,72,941740.98,-0.01,0.4861,58259.02
295,False,72,941740.98,-0.01,0.5278,58259.02
296,False,72,941740.98,-0.01,0.625,58259.02
297,False,72,941740.98,-0.01,0.4722,58259.02
298,False,72,941740.98,-0.01,0.4722,58259.02
299,False,72,941740.98,-0.01,0.4444,58259.02
300,False,72,941740.98,-0.01,0.4583,58259.02
301,False,72,941740.98,-0.01,0.6111,58259.02
302,False,72,941740.98,-0.01,0.5556,58259.02
303,False,72,941740.98,-0.01,0.5,58259.02
304,False,72,941740.98,-0.01,0.3194,58259.02
305,False,72,941740.98,-0.01,0.4722,58259.02
306,False,72,941740.98,-0.01,0.5556,58259.02
307,False,72,941740.98,-0.01,0.4861,58259.02
308,False,72,941740.98,-0.01,0.4861,58259.02
309,False,72,941740.98,-0.01,0.5694,58259.02
310,False,72,941740.98,-0.01,0.5278,58259.02
311,False,72,941740.98,-0.01,0.5278,58259.02
312,False,72,941740.98,-0.01,0.4722,58259.02
313,False,72,941740.98,-0.01,0.4306,58259.02
314,False,72,941740.98,-0.01,0.5139,58259.02
315,False,72,941740.98,-0.01,0.4583,58259.02
316,False,72,941740.98,-0.01,0.5417,58259.02
317,False,72,941740.98,-0.01,0.4722,58259.02
318,False,72,941740.98,-0.01,0.5,58259.02
319,False,72,941740.98,-0.01,0.4167,58259.02
320,False,72,941740.98,-0.01,0.5556,58259.02
321,False,72,941740.98,-0.01,0.3611,58259.02
322,False,72,941740.98,-0.01,0.4306,58259.02
323,False,72,941740.98,-0.01,0.5417,58259.02
324,False,72,941740.98,-0.01,0.5139,58259.02
325,False,72,941740.98,-0.01,0.5278,58259.02
326,False,72,941740.98,-0.01,0.5,58259.02
327,False,72,941740.98,-0.01,0.5,58259.02
328,False,72,941740.98,-0.01,0.5,58259.02
329,False,72,941740.98,-0.01,0.5,58259.02
330,False,72,941740.98,-0.01,0.5139,58259.02
331,False,72,941740.98,-0.01,0.5,58259.02
332,False,72,941740.98,-0.01,0.6389,58259.02
333,False,72,941740.98,-0.01,0.5139,58259.02
334,False,72,941740.98,-0.01,0.4028,58259.02
335,False,72,941740.98,-0.01,0.5694,58259.02
336,False,72,941740.98,-0.01,0.5417,58259.02
337,False,72,941740.98,-0.01,0.4722,58259.02
338,False,72,941740.98,-0.01,0.5417,58259.02
339,False,72,941740.98,-0.01,0.5,58259.02
340,False,72,941740.98,-0.01,0.6111,58259.02
341,False,72,941740.98,-0.01,0.4861,58259.02
342,False,72,941740.98,-0.01,0.5833,58259.02
343,False,72,941740.98,-0.01,0.4583,58259.02
344,False,72,941740.98,-0.01,0.4861,58259.02
345,False,72,941740.98,-0.01,0.6111,58259.02
346,False,72,941740.98,-0.01,0.4028,58259.02
347,False,72,941740.98,-0.01,0.3472,58259.02
348,False,72,941740.98,-0.01,0.4861,58259.02
349,False,72,941740.98,-0.01,0.5278,58259.02
350,False,72,941740.98,-0.01,0.5417,58259.02
351,False,72,941740.98,-0.01,0.5556,58259.02
352,False,72,941740.98,-0.01,0.5139,58259.02
353,False,72,941740.98,-0.01,0.5139,58259.02
354,False,72,941740.98,-0.01,0.4444,58259.02
355,False,72,941740.98,-0.01,0.4306,58259.02
356,False,72,941740.98,-0.01,0.5139,58259.02
357,False,72,941740.98,-0.01,0.4861,58259.02
358,False,72,941740.98,-0.01,0.6111,58259.02
359,False,72,941740.98,-0.01,0.4722,58259.02
360,False,72,941740.98,-0.01,0.5278,58259.02
361,False,72,941740.98,-0.01,0.4583,58259.02
362,False,72,941740.98,-0.01,0.4028,58259.02
363,False,72,941740.98,-0.01,0.5278,58259.02
