cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
117,False,72,3343904.11,0.2229,0.9861,128972.09
118,False,72,3318509.49,0.2213,0.9861,128579.07
119,False,72,3318509.49,0.2213,0.9861,128579.07
120,False,72,3403521.77,0.2265,0.9722,129780.58
121,False,72,3403521.77,0.2265,0.9722,129780.58
122,False,72,3318509.49,0.2213,0.9861,128579.07
123,False,72,3318509.49,0.2213,0.9861,128579.07
124,False,72,3318509.49,0.2213,0.9861,128579.07
125,False,72,3403521.77,0.2265,0.9722,129780.58
126,False,72,3318509.49,0.2213,0.9861,128579.07
127,False,72,3318509.49,0.2213,0.9861,128579.07
128,False,72,3318509.49,0.2213,0.9861,128579.07
129,False,72,3403521.77,0.2265,0.9722,129780.58
130,False,72,3318509.49,0.2213,0.9861,128579.07
131,False,72,3403521.77,0.2265,0.9722,129780.58
132,False,72,3318509.49,0.2213,0.9861,128579.07
133,False,72,3318509.49,0.2213,0.9861,128579.07
134,False,72,3318509.49,0.2213,0.9861,128579.07
135,False,72,3318509.49,0.2213,0.9861,128579.07
136,False,72,3318509.49,0.2213,0.9861,128579.07
137,False,72,3393608.31,0.2259,0.9722,129935.1
138,False,72,3303260.87,0.2204,0.9722,128355.22
139,False,72,3318509.49,0.2213,0.9861,128579.07
140,False,72,3318509.49,0.2213,0.9861,128579.07
141,False,72,3256958.1,0.2175,1.0,127744.36
142,False,72,3318509.49,0.2213,0.9861,128579.07
143,False,72,3318509.49,0.2213,0.9861,128579.07
144,False,72,3318509.49,0.2213,0.9861,128579.07
145,False,72,3318509.49,0.2213,0.9861,128579.07
146,False,72,3318509.49,0.2213,0.9861,128579.07
147,False,72,3318509.49,0.2213,0.9861,128579.07
148,False,72,3318509.49,0.2213,0.9861,128579.07
149,False,72,3318509.49,0.2213,0.9861,128579.07
150,False,72,3318509.49,0.2213,0.9861,128579.07
151,False,72,3318509.49,0.2213,0.9861,128579.07
152,False,72,3304165.62,0.2204,0.9722,128336.6
153,False,72,3318509.49,0.2213,0.9861,128579.07
154,False,72,3318509.49,0.2213,0.9861,128579.07
155,False,72,3403521.77,0.2265,0.9722,129780.58
156,False,72,3318509.49,0.2213,0.9861,128579.07
157,False,72,3318509.49,0.2213,0.9861,128579.07
158,False,72,3304165.62,0.2204,0.9722,128336.6
159,False,72,3318509.49,0.2213,0.9861,128579.07
160,False,72,3318509.49,0.2213,0.9861,128579.07
161,False,72,3318509.49,0.2213,0.9861,128579.07
162,False,72,3318509.49,0.2213,0.9861,128579.07
163,False,72,3318509.49,0.2213,0.9861,128579.07
164,False,72,3318509.49,0.2213,0.9861,128579.07
165,False,72,3318509.49,0.2213,0.9861,128579.07
166,False,72,3318509.49,0.2213,0.9861,128579.07
167,False,72,3318509.49,0.2213,0.9861,128579.07
168,False,72,3318509.49,0.2213,0.9861,128579.07
169,False,72,3343904.11,0.2229,0.9861,128972.09
170,False,72,3403521.77,0.2265,0.9722,129780.58
171,False,72,3318509.49,0.2213,0.9861,128579.07
172,False,72,3403521.77,0.2265,0.9722,129780.58
173,False,72,3318509.49,0.2213,0.9861,128579.07
174,False,72,3318509.49,0.2213,0.9861,128579.07
175,False,72,3318509.49,0.2213,0.9861,128579.07
176,False,72,3256958.1,0.2175,1.0,127744.36
