fecha,perfil,retorno_predicho,retorno_realizado,error,abs_error,sq_error,signo_correcto,peso_acciones,n_activos
2019-01-01,muy_conservador,0.0,0.0,0.0,0.0,0.0,True,0.0,0
2019-01-01,conservador,0.007078035908932265,0.011518450771307651,-0.004440414862375386,0.004440414862375386,1.9717284150004217e-05,True,0.22265588400537462,196
2019-01-01,neutro,0.021230156978253558,0.034579405712117,-0.01334924873386344,0.01334924873386344,0.00017820244175855465,True,0.6687207168602419,300
2019-01-01,arriesgado,0.04024878411886865,0.07510687881815385,-0.034858094699285205,0.034858094699285205,0.0012150867660643354,True,0.999999761964913,297
2019-01-01,muy_arriesgado,0.04650644852672649,0.11131978688583541,-0.06481333835910892,0.06481333835910892,0.00420076882925234,True,0.9999998786671042,282
2019-02-01,muy_conservador,0.0,0.0,0.0,0.0,0.0,True,0.0,0
2019-02-01,conservador,0.004826429691222876,0.010026139270401893,-0.0051997095791790175,0.0051997095791790175,2.7036979707806035e-05,True,0.1975440203500471,58
2019-02-01,neutro,0.014479459066105463,0.030115251794642226,-0.01563579272853676,0.01563579272853676,0.00024447801424976306,True,0.5925770899490999,43
2019-02-01,arriesgado,0.02869903431964046,0.051058172818485195,-0.022359138498844734,0.022359138498844734,0.0004999310744105207,True,0.9998190815058554,209
2019-02-01,muy_arriesgado,0.03394997909313079,0.046115185206999476,-0.012165206113868683,0.012165206113868683,0.000147992239792908,True,0.9999993892789616,300
2019-03-01,muy_conservador,0.0,0.0,0.0,0.0,0.0,True,0.0,0
2019-03-01,conservador,0.005920644797428533,0.008803548059934128,-0.0028829032625055954,0.0028829032625055954,8.311131220965406e-06,True,0.17649971205943088,181
2019-03-01,neutro,0.017765284954987585,0.026834594175553363,-0.009069309220565779,0.009069309220565779,8.225236973823945e-05,True,0.5278034512312634,106
2019-03-01,arriesgado,0.03550423405552407,0.05481496636602186,-0.01931073231049779,0.01931073231049779,0.0003729043823677034,True,0.9995015444985125,223
2019-03-01,muy_arriesgado,0.04066536189791247,0.05194904501850108,-0.011283683120588611,0.011283683120588611,0.00012732150476585635,True,0.9999959189074766,297
2019-04-01,muy_conservador,0.0,0.0,0.0,0.0,0.0,True,0.0,0
2019-04-01,conservador,0.008107921090073003,-0.004442282706448451,0.012550203796521454,0.012550203796521454,0.00015750761533422152,False,0.21471449829215433,281
2019-04-01,neutro,0.024328240702262614,-0.013460392786737661,0.03778863348900027,0.03778863348900027,0.001427980820965993,False,0.6387935172944579,284
