cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
75,False,72,2688925.81,0.1792,0.9583,110351.01
76,False,72,2744020.62,0.1832,0.9722,111129.74
77,False,72,2744020.62,0.1832,0.9722,111129.74
78,False,72,2701724.56,0.1802,0.9861,110549.82
79,False,72,2686554.08,0.1791,0.9861,110310.84
80,False,72,2686554.08,0.1791,0.9861,110310.84
81,False,72,2686554.08,0.1791,0.9861,110310.84
82,False,72,2744020.62,0.1832,0.9722,111129.74
83,False,72,2691737.55,0.1794,0.9722,110388.11
84,False,72,2686554.08,0.1791,0.9861,110310.84
85,False,72,2744020.62,0.1832,0.9722,111129.74
86,False,72,2718317.82,0.1814,0.9444,110895.27
87,False,72,2744020.62,0.1832,0.9722,111129.74
88,False,72,2686554.08,0.1791,0.9861,110310.84
89,False,72,2688925.81,0.1792,0.9583,110351.01
90,False,72,2649910.3,0.1764,1.0,109808.41
91,False,72,2744020.62,0.1832,0.9722,111129.74
92,False,72,2744020.62,0.1832,0.9722,111129.74
93,False,72,2786887.22,0.1863,0.9722,113779.97
94,False,72,2686554.08,0.1791,0.9861,110310.84
95,False,72,2686554.08,0.1791,0.9861,110310.84
96,False,72,2744020.62,0.1832,0.9722,111129.74
97,False,72,2742639.13,0.1831,0.9583,111105.94
98,False,72,2691737.55,0.1794,0.9722,110388.11
99,False,72,2685201.52,0.179,0.9722,110287.44
100,False,72,2686554.08,0.1791,0.9861,110310.84
101,False,72,2691737.55,0.1794,0.9722,110388.11
102,False,72,2649910.3,0.1764,1.0,109808.41
103,False,72,2744020.62,0.1832,0.9722,111129.74
104,False,72,2686554.08,0.1791,0.9861,110310.84
105,False,72,2649910.3,0.1764,1.0,109808.41
106,False,72,2686554.08,0.1791,0.9861,110310.84
107,False,72,2686554.08,0.1791,0.9861,110310.84
108,False,72,2744020.62,0.1832,0.9722,111129.74
109,False,72,2686554.08,0.1791,0.9861,110310.84
110,False,72,2686554.08,0.1791,0.9861,110310.84
111,False,72,2691737.55,0.1794,0.9722,110388.11
112,False,72,2686554.08,0.1791,0.9861,110310.84
113,False,72,2744020.62,0.1832,0.9722,111129.74
114,False,72,2685201.52,0.179,0.9722,110287.44
115,False,72,2686554.08,0.1791,0.9861,110310.84
116,False,72,2686554.08,0.1791,0.9861,110310.84
117,False,72,2786887.22,0.1863,0.9722,113779.97
118,False,72,2670120.1,0.1778,0.9444,110104.36
119,False,72,2744020.62,0.1832,0.9722,111129.74
120,False,72,2686554.08,0.1791,0.9861,110310.84
121,False,72,2744020.62,0.1832,0.9722,111129.74
122,False,72,2744020.62,0.1832,0.9722,111129.74
123,False,72,2649910.3,0.1764,1.0,109808.41
124,False,72,2846499.93,0.1905,0.9583,114629.46
125,False,72,2744020.62,0.1832,0.9722,111129.74
126,False,72,2744020.62,0.1832,0.9722,111129.74
127,False,72,2686554.08,0.1791,0.9861,110310.84
128,False,72,2686554.08,0.1791,0.9861,110310.84
129,False,72,2744020.62,0.1832,0.9722,111129.74
130,False,72,2688925.81,0.1792,0.9583,110351.01
131,False,72,2744020.62,0.1832,0.9722,111129.74
132,False,72,2685201.52,0.179,0.9722,110287.44
133,False,72,2686554.08,0.1791,0.9861,110310.84
134,False,72,2686554.08,0.1791,0.9861,110310.84
135,False,72,2686554.08,0.1791,0.9861,110310.84
136,False,72,2686554.08,0.1791,0.9861,110310.84
137,False,72,2786887.22,0.1863,0.9722,113779.97
138,False,72,2744020.62,0.1832,0.9722,111129.74
139,False,72,2649910.3,0.1764,1.0,109808.41
140,False,72,2691737.55,0.1794,0.9722,110388.11
141,False,72,2744020.62,0.1832,0.9722,111129.74
142,False,72,2686554.08,0.1791,0.9861,110310.84
143,False,72,2760619.76,0.1844,0.9583,111386.55
144,False,72,2688925.81,0.1792,0.9583,110351.01
145,False,72,2691737.55,0.1794,0.9722,110388.11
146,False,72,2691737.55,0.1794,0.9722,110388.11
147,False,72,2686554.08,0.1791,0.9861,110310.84
148,False,72,2744020.62,0.1832,0.9722,111129.74
149,False,72,2686554.08,0.1791,0.9861,110310.84
150,False,72,2686554.08,0.1791,0.9861,110310.84
151,False,72,2649910.3,0.1764,1.0,109808.41
152,False,72,2702805.58,0.1802,0.9722,110562.69
153,False,72,2649910.3,0.1764,1.0,109808.41
154,False,72,2686554.08,0.1791,0.9861,110310.84
155,False,72,2691737.55,0.1794,0.9722,110388.11
156,False,72,2744020.62,0.1832,0.9722,111129.74
157,False,72,2686554.08,0.1791,0.9861,110310.84
158,False,72,2686554.08,0.1791,0.9861,110310.84
159,False,72,2686554.08,0.1791,0.9861,110310.84
160,False,72,2760619.76,0.1844,0.9583,111386.55
161,False,72,2718067.83,0.1813,0.9722,110803.11
162,False,72,2655023.07,0.1767,0.9861,109884.72
163,False,72,2727133.15,0.182,0.9583,110809.05
164,False,72,2649910.3,0.1764,1.0,109808.41
165,False,72,2691737.55,0.1794,0.9722,110388.11
166,False,72,2688925.81,0.1792,0.9583,110351.01
167,False,72,2744020.62,0.1832,0.9722,111129.74
168,False,72,2686554.08,0.1791,0.9861,110310.84
169,False,72,2744020.62,0.1832,0.9722,111129.74
170,False,72,2686554.08,0.1791,0.9861,110310.84
171,False,72,2701724.56,0.1802,0.9861,110549.82
172,False,72,2686554.08,0.1791,0.9861,110310.84
173,False,72,2760619.76,0.1844,0.9583,111386.55
174,False,72,2686554.08,0.1791,0.9861,110310.84
175,False,72,2691737.55,0.1794,0.9722,110388.11
176,False,72,2744020.62,0.1832,0.9722,111129.74
177,False,72,2686554.08,0.1791,0.9861,110310.84
178,False,72,2686554.08,0.1791,0.9861,110310.84
179,False,72,2686554.08,0.1791,0.9861,110310.84
180,False,72,2686554.08,0.1791,0.9861,110310.84
181,False,72,2686554.08,0.1791,0.9861,110310.84
182,False,72,2718317.82,0.1814,0.9444,110895.27
183,False,72,2649910.3,0.1764,1.0,109808.41
184,False,72,2686554.08,0.1791,0.9861,110310.84
185,False,72,2803745.66,0.1875,0.9583,114041.23
186,False,72,2686554.08,0.1791,0.9861,110310.84
187,False,72,2744020.62,0.1832,0.9722,111129.74
188,False,72,2744020.62,0.1832,0.9722,111129.74
189,False,72,2687572.06,0.1791,0.9444,110327.6
190,False,72,2691737.55,0.1794,0.9722,110388.11
191,False,72,2744020.62,0.1832,0.9722,111129.74
192,False,72,2744020.62,0.1832,0.9722,111129.74
193,False,72,2686554.08,0.1791,0.9861,110310.84
194,False,72,2688925.81,0.1792,0.9583,110351.01
195,False,72,2686554.08,0.1791,0.9861,110310.84
196,False,72,2744020.62,0.1832,0.9722,111129.74
197,False,72,2686554.08,0.1791,0.9861,110310.84
198,False,72,2686554.08,0.1791,0.9861,110310.84
199,False,72,2686554.08,0.1791,0.9861,110310.84
200,False,72,2688925.81,0.1792,0.9583,110351.01
201,False,72,2686554.08,0.1791,0.9861,110310.84
202,False,72,2655023.07,0.1767,0.9861,109884.72
203,False,72,2686554.08,0.1791,0.9861,110310.84
204,False,72,2686554.08,0.1791,0.9861,110310.84
205,False,72,2686554.08,0.1791,0.9861,110310.84
206,False,72,2691737.55,0.1794,0.9722,110388.11
207,False,72,2744020.62,0.1832,0.9722,111129.74
208,False,72,2691737.55,0.1794,0.9722,110388.11
209,False,72,2686554.08,0.1791,0.9861,110310.84
210,False,72,2744020.62,0.1832,0.9722,111129.74
211,False,72,2686554.08,0.1791,0.9861,110310.84
212,False,72,2686554.08,0.1791,0.9861,110310.84
213,False,72,2744020.62,0.1832,0.9722,111129.74
214,False,72,2744020.62,0.1832,0.9722,111129.74
215,False,72,2691737.55,0.1794,0.9722,110388.11
216,False,72,2686554.08,0.1791,0.9861,110310.84
217,False,72,2686554.08,0.1791,0.9861,110310.84
218,False,72,2686554.08,0.1791,0.9861,110310.84
219,False,72,2744020.62,0.1832,0.9722,111129.74
220,False,72,2686554.08,0.1791,0.9861,110310.84
221,False,72,2686554.08,0.1791,0.9861,110310.84
222,False,72,2686554.08,0.1791,0.9861,110310.84
223,False,72,2686554.08,0.1791,0.9861,110310.84
224,False,72,2686554.08,0.1791,0.9861,110310.84
225,False,72,2686554.08,0.1791,0.9861,110310.84
226,False,72,2701724.56,0.1802,0.9861,110549.82
227,False,72,2702805.58,0.1802,0.9722,110562.69
228,False,72,2691737.55,0.1794,0.9722,110388.11
229,False,72,2701724.56,0.1802,0.9861,110549.82
230,False,72,2744020.62,0.1832,0.9722,111129.74
231,False,72,2686554.08,0.1791,0.9861,110310.84
232,False,72,2744020.62,0.1832,0.9722,111129.74
233,False,72,2686554.08,0.1791,0.9861,110310.84
234,False,72,2686554.08,0.1791,0.9861,110310.84
235,False,72,2686554.08,0.1791,0.9861,110310.84
236,False,72,2686554.08,0.1791,0.9861,110310.84
237,False,72,2686554.08,0.1791,0.9861,110310.84
238,False,72,2744020.62,0.1832,0.9722,111129.74
239,False,72,2691737.55,0.1794,0.9722,110388.11
240,False,72,2744020.62,0.1832,0.9722,111129.74
241,False,72,2744020.62,0.1832,0.9722,111129.74
242,False,72,2691737.55,0.1794,0.9722,110388.11
243,False,72,2701724.56,0.1802,0.9861,110549.82
244,False,72,2744020.62,0.1832,0.9722,111129.74
245,False,72,2691737.55,0.1794,0.9722,110388.11
246,False,72,2691737.55,0.1794,0.9722,110388.11
247,False,72,2727133.15,0.182,0.9583,110809.05
248,False,72,2686554.08,0.1791,0.9861,110310.84
249,False,72,2802624.26,0.1874,0.9722,114027.88
250,False,72,2686554.08,0.1791,0.9861,110310.84
251,False,72,2685201.52,0.179,0.9722,110287.44
252,False,72,2692196.06,0.1795,0.9583,110404.52
253,False,72,2688925.81,0.1792,0.9583,110351.01
254,False,72,2686554.08,0.1791,0.9861,110310.84
255,False,72,2702805.58,0.1802,0.9722,110562.69
256,False,72,2691737.55,0.1794,0.9722,110388.11
257,False,72,2802624.26,0.1874,0.9722,114027.88
258,False,72,2691737.55,0.1794,0.9722,110388.11
259,False,72,2688925.81,0.1792,0.9583,110351.01
260,False,72,2686554.08,0.1791,0.9861,110310.84
261,False,72,2686554.08,0.1791,0.9861,110310.84
262,False,72,2685201.52,0.179,0.9722,110287.44
263,False,72,2691737.55,0.1794,0.9722,110388.11
264,False,72,2686554.08,0.1791,0.9861,110310.84
265,False,72,2744020.62,0.1832,0.9722,111129.74
266,False,72,2744020.62,0.1832,0.9722,111129.74
267,False,72,2744020.62,0.1832,0.9722,111129.74
268,False,72,2686554.08,0.1791,0.9861,110310.84
269,False,72,2744020.62,0.1832,0.9722,111129.74
270,False,72,2686554.08,0.1791,0.9861,110310.84
271,False,72,2649910.3,0.1764,1.0,109808.41
